theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.19998217065568352,0.09644727981237489,0.05128491148307938,0.010229595964897174,401.3385832545429,26.572764395263288,0.0410553155181822,-50826.826477359165,-80070.0
0.20013926584080188,0.09643622706082663,0.05120251602953934,0.010218265569784222,401.08813163896434,26.562763422034717,0.040984250459755116,-50784.18102158202,-80039.0
0.20029636102592024,0.0964251743092784,0.05112019051818123,0.010206934941620848,400.83782066375556,26.55276244881231,0.04091325557656038,-50741.514331889804,-80008.0
0.2004534562110386,0.09641412155773016,0.05103793491569024,0.010195476177357807,400.59393036527007,26.54276147559607,0.040842458738332435,-50698.82640909542,-79976.0
0.200610551396157,0.09633455276580798,0.05095575893195356,0.010184145194780002,400.343995076499,26.53276050238599,0.040771613737173557,-50684.220176666204,-79945.0
0.20076764658127536,0.09632350786980455,0.050873656330847825,0.010172813998777154,400.094234859334,26.522759529182082,0.04070084233207067,-50641.49677689735,-79914.0
0.20092474176639372,0.09631246297380114,0.050791623565444706,0.010161354962930162,399.8508934166616,26.5027575704857,0.04063026860251454,-50598.75214453127,-79882.0
0.2010818369515121,0.0963014180777977,0.050709660602242856,0.010150023451988318,399.6014131603725,26.492756597295795,0.04055963715025454,-50555.98628038351,-79851.0
0.20123893213663047,0.09622188856359953,0.05062777221813372,0.010138691747249082,399.3521203746084,26.482755624112073,0.04048908047088464,-50541.319235494455,-79820.0
0.20139602732174883,0.09621085152314095,0.050545962192013745,0.010127232499591195,399.10932916820195,26.472754650934526,0.04041872969242255,-50498.51789082251,-79788.0
0.2015531225068672,0.09619981448268233,0.050464221893907514,0.010115900519393293,398.860400981228,26.46275367776316,0.04034832137451422,-50455.6953148815,-79757.0
0.20171021769198558,0.09618877744222372,0.050382551290131555,0.0101044411946239,398.61788811179133,26.45275270459797,0.040278110095507656,-50412.85150848787,-79725.0
0.20186731287710394,0.0961092872057496,0.05030095097869337,0.01009310896533957,398.36924530816316,26.442751731438957,0.040207842013353805,-50398.1236327762,-79694.0
0.2020244080622223,0.09609825802083583,0.05021943324339332,0.010081649590128718,398.1271447141434,26.432750758286133,0.040137783653264605,-50355.24434232488,-79662.0
0.20218150324734066,0.09608722883592202,0.05013798512723531,0.010070317138132438,397.8789092687254,26.422749785139494,0.04006766798910287,-50312.34382193974,-79631.0
0.20233859843245905,0.09607619965100822,0.05005660659636512,0.010058857739152494,397.63708658019675,26.40274782651549,0.03999774885721263,-50269.42207244069,-79599.0
0.2024956936175774,0.09606517046609442,0.04997529761691299,0.010047525090820844,397.38912981236655,26.39274685338291,0.03992777252609214,-50226.47909464742,-79568.0
0.20265278880269577,0.09598572736288917,0.04989406908129395,0.01003606569474629,397.1476931185559,26.382745880256515,0.03985800338654766,-50211.67611048807,-79536.0
0.20280988398781416,0.09597470603352018,0.04981291285518426,0.010024606356715177,396.9064228822922,26.372744907136322,0.03978830649846908,-50168.69764482337,-79504.0
0.20296697917293252,0.09596368470415119,0.04973182610417928,0.010013273509965634,396.659020196383,26.36274393402233,0.03971855259421365,-50125.69795139268,-79473.0
0.20312407435805088,0.0959526633747822,0.049650808794245,0.010001814214930058,396.41802704282895,26.352742960914533,0.03964899457931494,-50082.67703101779,-79441.0
0.20328116954316924,0.09587325954930101,0.04956986926854573,0.009990354998095611,396.17725574311294,26.342741987812936,0.03957951427045012,-50067.813174514384,-79409.0
0.20343826472828763,0.09586224607547683,0.049489004634167916,0.00997902201251045,395.9304085322669,26.33274101471754,0.03950998262165747,-50024.75676276854,-79378.0
0.203595359913406,0.09585123260165265,0.049408209363600145,0.009967562878766696,395.6899691985039,26.322740041628357,0.03944064648483345,-49981.67912461262,-79346.0
0.20375245509852435,0.09584021912782847,0.04932748342265357,0.009956103843384292,395.4496678480415,26.302738083076942,0.039371379579269276,-49938.58026087208,-79314.0
0.20390955028364274,0.09576085458007133,0.04924683333506318,0.009944644913108596,395.2095702295831,26.29273711000186,0.039302188421954584,-49923.65551372515,-79282.0
0.2040666454687611,0.09574984896179196,0.049166259987815396,0.009933311866361925,394.96341853829796,26.282736136932982,0.03923294812145347,-49880.52115512933,-79251.0
0.20422374065387947,0.0957388433435126,0.0490857558920034,0.0099218530726946,394.7236724064145,26.272735163870323,0.0391639028193088,-49837.36557148823,-79219.0
0.20438083583899783,0.09572783772523323,0.04900532101329036,0.009910394404297642,394.48406404531397,26.262734190813884,0.03909492660899272,-49794.18876363087,-79187.0
0.20453793102411622,0.09564851245520015,0.04892496077839796,0.00989893586791757,394.2446484269451,26.252733217763662,0.03902602491048039,-49779.20310755925,-79155.0
0.20469502620923458,0.09563751469246558,0.0488446784075239,0.009887477470301255,394.0054584623563,26.242732244719658,0.038957200937222644,-49735.99080137727,-79123.0
